0.706366,0.115628,0.032275,0.127862,-0.009872,0.008827,0.065352,0.021623,0.125616,0.090272,-0.019037,0.147541,-0.007449,0.031196,0.050016,0.011236,-0.031872,0.061905,0.012660,-0.240991,0.111874,0.104794,-0.000520,0.210619,0.023902,0.007804,-0.002225,-0.016027,0.033761,0.089162
0.115628,0.816217,0.070081,0.296836,-0.143311,0.187365,-0.046528,0.449399,-0.081830,-0.044672,0.306167,0.178765,0.007334,0.105990,-0.039436,0.030138,0.031379,0.099664,0.045765,0.073029,-0.121830,0.499013,0.018854,0.348978,-0.162991,-0.033021,0.080667,0.314753,-0.218608,-0.014926
0.032275,0.070081,0.644155,-0.126815,-0.239676,0.002491,0.337406,0.236719,-0.140747,0.165343,-0.039048,0.076168,-0.013673,0.004261,0.008330,0.148467,-0.058501,0.191535,-0.009799,-0.210513,0.304831,0.250095,0.026101,0.143509,-0.167712,0.044115,0.111676,0.035839,-0.013426,0.183528
0.127862,0.296836,-0.126815,1.236074,0.312964,0.301305,-0.594353,0.076501,0.228525,-0.463502,0.474384,0.079724,0.052103,0.136220,-0.076452,-0.441621,0.222924,-0.387711,0.099200,0.666948,-1.108299,0.074582,-0.035467,-0.081637,0.245738,-0.177312,-0.151749,0.517645,-0.345848,-0.410257
-0.009872,-0.143311,-0.239676,0.312964,1.543396,-0.128043,-0.627392,-1.394968,0.761644,-0.554538,-0.162837,-0.440501,0.027623,-0.130725,-0.063968,-0.512607,0.118187,-0.391156,-0.081857,0.526162,-0.559649,-0.573496,-0.159085,-0.286247,0.906226,-0.044581,-0.680652,-0.528389,0.442107,-0.513199
0.008827,0.187365,0.002491,0.301305,-0.128043,0.978207,-0.286650,0.718397,-0.110924,-0.283260,0.713687,0.271399,0.028031,0.247023,0.016912,-0.035732,0.119934,-0.221080,0.239510,0.316867,-0.665447,0.428328,0.028680,0.034424,-0.374221,-0.298986,0.122710,0.553590,-0.508117,0.033241
0.065352,-0.046528,0.337406,-0.594353,-0.627392,-0.286650,1.369939,0.103970,-0.334968,0.671161,-0.652953,0.005137,-0.059478,-0.153893,0.094132,0.417231,-0.254480,0.523072,-0.111889,-0.880284,1.257012,0.106136,0.058632,0.259566,-0.251805,0.209055,0.250862,-0.310188,0.306568,0.688085
0.021623,0.449399,0.236719,0.076501,-1.394968,0.718397,0.103970,3.330711,-0.992772,0.001000,1.358209,1.110783,0.010844,0.555566,0.008872,0.714289,0.046396,0.190260,0.379329,0.092583,-0.260205,1.309356,0.193414,0.400653,-1.777640,-0.195800,0.827533,1.744726,-1.471818,0.328778
0.125616,-0.081830,-0.140747,0.228525,0.761644,-0.110924,-0.334968,-0.992772,1.024448,-0.295951,-0.176114,-0.290524,0.018507,-0.101727,-0.071912,-0.352005,0.079185,-0.220838,-0.085883,0.397267,-0.340339,-0.384984,-0.087134,-0.156859,0.613851,-0.012530,-0.372806,-0.362598,0.319299,-0.335926
0.090272,-0.044672,0.165343,-0.463502,-0.554538,-0.283260,0.671161,0.001000,-0.295951,1.198404,-0.669772,-0.022982,-0.045783,-0.165411,0.066205,0.305185,-0.195886,0.558647,-0.166201,-0.909664,0.975038,0.052250,0.047530,0.198988,-0.139621,0.218592,0.203358,-0.331600,0.284650,0.511568
