0.709338,0.070700,0.037039,-0.371188,0.028837,-0.036014,0.187994,0.147269,0.061621,-0.082249,0.042191,0.018111,-0.219355,-0.120139,0.169436,0.048769,0.164949,-0.080950,-0.127834,0.003898,-0.106832,-0.053601,0.060420,-0.056494,0.016745,0.010159,0.062969,-0.066244,-0.299660,0.074493
0.070700,1.901246,0.083688,-0.554606,0.438401,0.337463,0.734069,0.699359,0.596648,-0.887923,0.091600,-0.845254,0.112486,-0.208273,0.430364,0.354433,0.077571,0.245876,-1.415468,0.569964,-0.147710,0.291050,0.886125,-0.721476,0.247664,0.687896,0.951304,0.454149,0.234421,-0.118086
0.037039,0.083688,0.643584,-0.009483,0.182540,0.126892,0.190146,0.375862,0.056500,-0.013708,-0.067526,0.162589,-0.018754,-0.018030,0.140262,0.128912,-0.019320,-0.053028,-0.125858,-0.058680,0.103316,-0.114543,0.329860,-0.097942,-0.008297,0.080964,0.172122,0.232400,-0.115148,0.051180
-0.371188,-0.554606,-0.009483,1.390492,-0.003377,-0.098744,-0.762341,-0.537875,-0.130778,0.422320,-0.076822,0.595500,0.007110,0.155508,-0.447958,-0.143402,-0.309882,0.014753,0.847982,-0.477233,0.539781,-0.492916,-0.347154,0.244715,-0.094476,-0.080701,-0.270787,0.219890,-0.100174,0.138945
0.028837,0.438401,0.182540,-0.003377,1.065082,0.350633,0.470237,0.458621,0.206489,-0.169779,-0.180299,-0.022586,-0.017662,0.001493,0.192392,0.494824,-0.104632,-0.086993,-0.678814,0.076849,0.201889,-0.286666,0.973585,-0.274184,0.002314,0.231836,0.425369,0.706746,-0.091303,0.087602
-0.036014,0.337463,0.126892,-0.098744,0.350633,0.820368,0.452010,0.361154,0.108284,-0.115946,-0.147900,-0.118802,0.217941,0.021692,0.147055,0.273507,-0.068050,0.002228,-0.494637,0.097793,0.151940,0.015964,0.746517,-0.215659,0.013735,0.158542,0.298292,0.415141,0.052521,-0.014633
0.187994,0.734069,0.190146,-0.762341,0.470237,0.452010,1.459942,0.900608,0.281221,-0.429735,-0.144154,-0.496310,-0.027726,-0.009969,0.449112,0.411679,-0.031178,-0.284793,-1.219890,0.460441,-0.259338,0.211975,1.131812,-0.352341,-0.008589,0.273212,0.550416,0.487623,0.135611,-0.078781
0.147269,0.699359,0.375862,-0.537875,0.458621,0.361154,0.900608,1.382778,0.220245,-0.391765,-0.133003,-0.314588,0.009143,-0.068473,0.565615,0.408227,-0.000937,-0.102893,-0.984001,0.361545,-0.304783,0.089610,1.111690,-0.328007,0.047238,0.341480,0.650668,0.543969,0.014044,-0.024403
0.061621,0.596648,0.056500,-0.130778,0.206489,0.108284,0.281221,0.220245,0.767689,-0.372723,0.039130,-0.214584,-0.139139,-0.056386,0.135400,0.133388,-0.027906,-0.110126,-0.469496,0.125504,0.101786,0.010597,0.330859,-0.270106,0.039754,0.227027,0.325897,0.214920,0.029870,-0.008687
-0.082249,-0.887923,-0.013708,0.422320,-0.169779,-0.115946,-0.429735,-0.391765,-0.372723,1.045273,-0.247442,0.503303,-0.025550,0.197924,-0.248323,-0.159000,-0.102502,-0.112741,0.836193,-0.385228,0.274304,-0.206021,-0.381647,0.302505,-0.233719,-0.306707,-0.445649,-0.146146,-0.122834,0.074724
0.042191,0.091600,-0.067526,-0.076822,-0.180299,-0.147900,-0.144154,-0.133003,0.039130,-0.247442,0.725052,-0.059625,-0.006562,-0.298875,-0.005417,-0.128991,0.186539,0.122644,0.081166,0.009650,-0.086993,0.049408,-0.427760,-0.003619,0.135586,0.010650,-0.009121,-0.266753,-0.072211,0.002987
0.018111,-0.845254,0.162589,0.595500,-0.022586,-0.118802,-0.496310,-0.314588,-0.214584,0.503303,-0.059625,1.357955,-0.134026,-0.004282,-0.171721,-0.094462,-0.016845,-0.096146,1.008080,-0.729390,0.383873,-0.625957,-0.318541,0.250539,-0.102328,-0.229901,-0.317312,0.098384,-0.600808,0.273840
-0.219355,0.112486,-0.018754,0.007110,-0.017662,0.217941,-0.027726,0.009143,-0.139139,-0.025550,-0.006562,-0.134026,0.756531,-0.010593,-0.016537,0.020931,0.036857,0.345768,-0.080868,0.075653,-0.005994,0.207743,0.070908,-0.033890,0.099420,0.035189,0.042906,0.005978,0.162316,-0.083257
-0.120139,-0.208273,-0.018030,0.155508,0.001493,0.021692,-0.009969,-0.068473,-0.056386,0.197924,-0.298875,-0.004282,-0.010593,0.804559,-0.120902,-0.040367,-0.390287,-0.183160,0.067142,0.023317,0.039888,0.059567,0.073646,0.113814,-0.253428,-0.092707,-0.201955,0.110845,0.300681,-0.076135
0.169436,0.430364,0.140262,-0.447958,0.192392,0.147055,0.449112,0.565615,0.135400,-0.248323,-0.005417,-0.171721,-0.016537,-0.120902,0.814380,0.187762,0.118543,-0.011024,-0.509003,0.168579,-0.170004,0.046860,0.459006,-0.207403,0.061278,0.290661,0.343052,0.164487,-0.146418,0.018860
0.048769,0.354433,0.128912,-0.143402,0.494824,0.273507,0.411679,0.408227,0.133388,-0.159000,-0.128991,-0.094462,0.020931,-0.040367,0.187762,0.812848,0.054286,-0.027038,-0.531732,0.115746,0.032308,-0.079014,0.790853,-0.197265,0.025855,0.168647,0.317650,0.424765,-0.049163,0.029081
0.164949,0.077571,-0.019320,-0.309882,-0.104632,-0.068050,-0.031178,-0.000937,-0.027906,-0.102502,0.186539,-0.016845,0.036857,-0.390287,0.118543,0.054286,0.867498,0.260588,0.037500,-0.025184,-0.109973,0.003584,-0.207836,-0.032119,0.170229,0.001141,0.006381,-0.392375,-0.327401,0.066468
