1.970610,0.000000,-0.477853,-0.480829,0.000000,0.554176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387644
0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484668,0.583237,-0.450008,-0.470872,0.000000,0.000000,0.000000,-0.383068,0.000000
-0.477853,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379367,0.000000,0.000000,0.563458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559480,0.000000,-0.371368,0.000000,0.000000,0.000000,0.000000,0.418818,0.466695
-0.480829,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.443300,0.493768,-0.389260,0.000000,0.000000,0.500030,0.000000,0.000000,0.000000,0.301409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535546
0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.589099,0.000000,0.000000,0.000000,0.000000,0.000000,0.521779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349488,0.000000
0.554176,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,-0.593586,0.000000,0.000000,0.000000,-0.593876,0.000000,0.000000,0.000000,0.000000,-0.470989,0.000000,0.000000,0.000000,0.000000,-0.430325,0.000000,0.000000,0.000000,0.582130,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.344902,-0.482349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.538109,0.000000,0.000000,0.000000,0.000000,0.412251,0.000000,-0.474134
0.000000,0.000000,0.000000,-0.443300,0.000000,0.000000,0.000000,1.970610,0.000000,0.040833,0.000000,0.000000,0.000000,0.000000,0.000000,-0.395571,0.000000,0.000000,0.000000,0.000000,-0.405693,0.000000,0.000000,0.000000,0.000000,0.000000,-0.436839,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.493768,-0.589099,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.596512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.527514,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.389260,0.000000,0.000000,0.000000,0.040833,0.000000,1.970610,-0.474606,0.000000,0.490518,0.000000,0.000000,-0.552416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.556384,0.000000,0.000000,0.000000,-0.519508,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,-0.593586,0.000000,0.000000,0.000000,-0.474606,1.970610,0.000000,-0.477853,-0.480829,0.000000,0.554176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514822
0.000000,0.000000,0.379367,0.000000,0.000000,0.000000,0.344902,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.551383,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.500030,0.000000,0.000000,-0.482349,0.000000,0.596512,0.490518,-0.477853,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379367,0.000000,0.000000,0.563458,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.480829,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.443300,0.493768,-0.389260,0.000000,0.000000,0.500030,0.000000,0.000000,0.000000,0.301409,0.000000,0.000000,0.000000
0.000000,0.551383,0.563458,0.000000,0.521779,-0.593876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.589099,0.000000,0.000000,0.000000,0.000000,0.000000,0.521779,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.395571,0.000000,-0.552416,0.554176,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,-0.593586,0.000000,0.000000,0.000000,-0.593876,0.000000,0.000000,0.000000,0.000000,-0.470989
0.000000,0.000000,0.000000,0.301409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.344902,-0.482349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.443300,0.000000,0.000000,0.000000,1.970610,0.000000,0.040833,0.000000,0.000000,0.000000,0.000000,0.000000,-0.395571,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493768,-0.589099,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.596512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.514822,0.000000,0.000000,0.000000,0.000000,-0.470989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.389260,0.000000,0.000000,0.000000,0.040833,0.000000,1.970610,-0.474606,0.000000,0.490518,0.000000,0.000000,-0.552416,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.405693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.593586,0.000000,0.000000,0.000000,-0.474606,1.970610,0.000000,-0.477853,-0.480829,0.000000,0.554176,0.000000,0.000000,0.000000,0.000000
0.000000,0.484668,0.559480,0.000000,0.320750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379367,0.000000,0.000000,0.000000,0.344902,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.583237,0.000000,0.000000,0.000000,0.000000,-0.538109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500030,0.000000,0.000000,-0.482349,0.000000,0.596512,0.490518,-0.477853,0.000000,1.970610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,-0.450008,-0.371368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.480829,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.443300,0.493768,-0.389260
0.000000,-0.470872,0.000000,0.000000,0.000000,-0.430325,0.000000,0.000000,0.000000,0.556384,0.000000,0.551383,0.563458,0.000000,0.521779,-0.593876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.970610,0.000000,0.000000,0.000000,-0.589099,0.000000
